player,games_played,avg_elo,mean_score,opening_diversity,favorite_opening,favorite_opening_games,favorite_opening_share,favorite_openings_coverage,family_closed_share,family_flank_share,family_indian_share,family_open_share,family_semi_open_share,eco_a_share,eco_b_share,eco_c_share,eco_d_share,eco_e_share,attackish_share,defensive_share,positional_share,hypermodern_share,cluster_id,archetype,pca_1,pca_2
Viszokai,296,1676.6047297297298,0.543918918918919,140,Modern Defense,14,0.0472972972972973,0.10472972972972973,0.22580645161290322,0.7419354838709677,0.0,0.0,0.03225806451612903,0.7419354838709677,0.03225806451612903,0.0,0.22580645161290322,0.0,0.22580645161290322,1.0,0.5483870967741935,0.7741935483870968,0,Hypermodern Strategists,-2.6363994372451156,0.5405038984263009
ajealfo,296,1443.9155405405406,0.2972972972972973,127,Bird Opening,29,0.09797297297297297,0.22635135135135134,0.0,0.746268656716418,0.0,0.2537313432835821,0.0,0.746268656716418,0.0,0.2537313432835821,0.0,0.0,0.0,0.2537313432835821,0.0,0.746268656716418,0,Hypermodern Strategists,-2.0564485030918096,-1.3276749112246478
tappin,295,1545.04406779661,0.5135593220338983,118,French Defense: Knight Variation,17,0.0576271186440678,0.1288135593220339,0.0,0.5526315789473685,0.0,0.4473684210526316,0.0,0.5526315789473685,0.0,0.4473684210526316,0.0,0.0,0.2894736842105263,0.4473684210526316,0.0,0.2894736842105263,0,Hypermodern Strategists,-0.18306366554281417,-1.1058651973088436
jhony,295,1166.542372881356,0.3576271186440678,89,King's Pawn Game: Napoleon Attack,34,0.1152542372881356,0.3288135593220339,0.0,0.4329896907216495,0.0,0.35051546391752575,0.21649484536082475,0.4329896907216495,0.21649484536082475,0.35051546391752575,0.0,0.0,0.35051546391752575,0.30927835051546393,0.0,0.30927835051546393,0,Hypermodern Strategists,-0.5467022374030379,-1.059240775344224
job,293,1526.3242320819113,0.49146757679180886,80,English Opening: King's English Variation,36,0.12286689419795221,0.24573378839590443,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0,Hypermodern Strategists,-2.1362390873299315,1.136936083133294
munirra,292,2013.849315068493,0.5376712328767124,33,Nimzo-Larsen Attack,66,0.22602739726027396,0.4452054794520548,0.0,0.6153846153846154,0.0,0.0,0.38461538461538464,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.5076923076923077,0.49230769230769234,0.0,1.0,0,Hypermodern Strategists,-3.494926294400608,0.4612469907681025
rashtao,291,1823.8041237113403,0.46219931271477666,86,Horwitz Defense,21,0.07216494845360824,0.16151202749140894,0.2553191489361702,0.7446808510638298,0.0,0.0,0.0,0.7446808510638298,0.0,0.0,0.2553191489361702,0.0,0.2978723404255319,0.7021276595744681,0.2553191489361702,0.0,0,Hypermodern Strategists,-2.119989048346005,-0.560978930075045
cortland,290,1663.3172413793104,0.5379310344827586,95,Van't Kruijs Opening,68,0.23448275862068965,0.3103448275862069,0.0,0.7555555555555555,0.0,0.24444444444444444,0.0,0.7555555555555555,0.0,0.24444444444444444,0.0,0.0,0.0,0.24444444444444444,0.0,0.0,0,Hypermodern Strategists,-1.9734595120541305,-1.9337487653779832
YuuNagi,290,1572.7172413793103,0.42758620689655175,114,Modern Defense,22,0.07586206896551724,0.1896551724137931,0.0,0.8181818181818182,0.0,0.0,0.18181818181818182,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0,Hypermodern Strategists,-3.042098580061585,-0.009439125980241289
lleehheell,290,1564.1241379310345,0.3706896551724138,126,Philidor Defense #4,16,0.05517241379310345,0.15172413793103448,0.0,0.4772727272727273,0.0,0.36363636363636365,0.1590909090909091,0.4772727272727273,0.1590909090909091,0.36363636363636365,0.0,0.0,0.0,0.6818181818181818,0.0,0.3181818181818182,0,Hypermodern Strategists,-0.16750911006375493,-0.10305110422012836
zep69,289,1560.0484429065743,0.5363321799307958,32,Bird Opening: Dutch Variation,69,0.23875432525951557,0.5709342560553633,0.0,0.8,0.0,0.0,0.2,0.8,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0,Hypermodern Strategists,-4.106279125953086,-1.324413208483144
mounir34,289,965.2560553633218,0.12629757785467127,93,Mieses Opening,25,0.08650519031141868,0.23529411764705882,0.0,0.6764705882352942,0.0,0.0,0.3235294117647059,0.6764705882352942,0.3235294117647059,0.0,0.0,0.0,0.0,0.3235294117647059,0.0,0.0,0,Hypermodern Strategists,-1.5081479866852616,-0.5368990947366556
alainsoral,287,1987.8815331010453,0.4634146341463415,111,Modern Defense,16,0.05574912891986063,0.1289198606271777,0.0,0.7297297297297297,0.0,0.2702702702702703,0.0,0.7297297297297297,0.0,0.2702702702702703,0.0,0.0,0.0,0.7027027027027027,0.0,0.43243243243243246,0,Hypermodern Strategists,-1.4009049604512134,-0.33971750538381046
Soulbringer,287,1747.7212543554008,0.4912891986062718,36,Polish Opening,66,0.22996515679442509,0.6027874564459931,0.0,0.6011560693641619,0.0,0.0,0.3988439306358382,0.6011560693641619,0.3988439306358382,0.0,0.0,0.0,0.0,0.6184971098265896,0.0,0.6184971098265896,0,Hypermodern Strategists,-3.2482958045226127,0.07802180242715177
giannistst12,286,1625.9475524475524,0.38986013986013984,90,Nimzo-Larsen Attack,25,0.08741258741258741,0.22377622377622378,0.0,0.6875,0.0,0.0,0.3125,0.6875,0.3125,0.0,0.0,0.0,0.6875,0.3125,0.0,1.0,0,Hypermodern Strategists,-2.745798641936661,0.37446524604600473
zazaraza,286,1500.0244755244755,0.4405594405594406,85,Hungarian Opening,46,0.16083916083916083,0.2727272727272727,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.20512820512820512,0.20512820512820512,0.20512820512820512,0,Hypermodern Strategists,-2.8603383517678114,-0.9678501890743582
tahamtan2000,284,1793.1021126760563,0.5616197183098591,92,Modern Defense,47,0.16549295774647887,0.30985915492957744,0.0,0.5909090909090909,0.0,0.0,0.4090909090909091,0.5909090909090909,0.4090909090909091,0.0,0.0,0.0,0.4659090909090909,0.5340909090909091,0.0,1.0,0,Hypermodern Strategists,-2.8191811556032444,0.9141680488842991
alanoytoro,284,1733.4964788732395,0.5404929577464789,85,Pirc Defense #4,26,0.09154929577464789,0.19718309859154928,0.0,0.5357142857142857,0.0,0.0,0.4642857142857143,0.5357142857142857,0.4642857142857143,0.0,0.0,0.0,0.0,0.7321428571428571,0.0,0.7321428571428571,0,Hypermodern Strategists,-1.961509021869607,1.46392550101135
chessnightmare,283,2259.2226148409895,0.6466431095406361,93,Modern Defense,49,0.17314487632508835,0.3250883392226148,0.0,0.6739130434782609,0.0,0.0,0.32608695652173914,0.6739130434782609,0.32608695652173914,0.0,0.0,0.0,0.4673913043478261,0.532608695652174,0.0,1.0,0,Hypermodern Strategists,-3.297245943025874,0.8985912411844315
ChrisDunne,283,1929.73851590106,0.5106007067137809,72,Van't Kruijs Opening,101,0.3568904593639576,0.519434628975265,0.0,0.6870748299319728,0.0,0.0,0.3129251700680272,0.6870748299319728,0.3129251700680272,0.0,0.0,0.0,0.0,0.3129251700680272,0.0,0.3129251700680272,0,Hypermodern Strategists,-3.5104567133031455,-0.6524629212080455
Thiago,283,1838.590106007067,0.46996466431095407,98,Hungarian Opening: Sicilian Invitation,25,0.08833922261484099,0.1978798586572438,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5535714285714286,0.5535714285714286,0,Hypermodern Strategists,-3.8288578332231378,-1.0954345666801464
dryrainwinter,282,1864.5070921985816,0.4237588652482269,44,Bird Opening,65,0.23049645390070922,0.425531914893617,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0,Hypermodern Strategists,-4.368869453057559,-1.6557061490773213
the_chess_god,282,1826.3085106382978,0.4716312056737589,21,Goldsmith Defense,104,0.36879432624113473,0.7659574468085106,0.0,0.5185185185185185,0.0,0.0,0.48148148148148145,0.5185185185185185,0.48148148148148145,0.0,0.0,0.0,0.0,0.48148148148148145,0.0787037037037037,0.0787037037037037,0,Hypermodern Strategists,-3.2614224221046078,-0.3877153194381456
el_gomosek2000,282,1740.6170212765958,0.50177304964539,156,Dutch Defense: Rubinstein Variation,16,0.05673758865248227,0.13120567375886524,0.0,0.7567567567567568,0.0,0.24324324324324326,0.0,0.7567567567567568,0.0,0.24324324324324326,0.0,0.0,0.0,0.7567567567567568,0.0,0.0,0,Hypermodern Strategists,-0.8866266524924865,-0.49367752875753945
Modnar,282,1724.8971631205675,0.44148936170212766,83,Duras Gambit,57,0.20212765957446807,0.3475177304964539,0.0,0.41836734693877553,0.0,0.0,0.5816326530612245,0.41836734693877553,0.5816326530612245,0.0,0.0,0.0,0.5816326530612245,0.0,0.0,0.16326530612244897,0,Hypermodern Strategists,-1.818770670770856,0.4579260427087869
MingChang,281,2385.544483985765,0.8718861209964412,149,Hungarian Opening,26,0.09252669039145907,0.20640569395017794,0.0,0.7068965517241379,0.0,0.0,0.29310344827586204,0.7068965517241379,0.29310344827586204,0.0,0.0,0.0,0.0,0.39655172413793105,0.0,0.39655172413793105,0,Hypermodern Strategists,-2.432388727113016,0.9022504129175353
A12,281,1684.4306049822064,0.3807829181494662,111,Italian Game: Schilling-Kostic Gambit,21,0.07473309608540925,0.18505338078291814,0.0,0.5961538461538461,0.0,0.40384615384615385,0.0,0.5961538461538461,0.0,0.40384615384615385,0.0,0.0,0.6923076923076923,0.3076923076923077,0.3076923076923077,0.3076923076923077,0,Hypermodern Strategists,-0.8458136740708944,-1.117127661042254
CReW,281,1320.4982206405693,0.4288256227758007,32,Van't Kruijs Opening,130,0.4626334519572954,0.6903914590747331,0.0,0.6701030927835051,0.0,0.32989690721649484,0.0,0.6701030927835051,0.0,0.32989690721649484,0.0,0.0,0.0,0.32989690721649484,0.0,0.0,0,Hypermodern Strategists,-2.7060547350341606,-3.260369953829142
TROUKA2,281,1278.11743772242,0.49644128113879005,59,English Opening: King's English Variation,42,0.1494661921708185,0.31316725978647686,0.0,0.7159090909090909,0.0,0.0,0.2840909090909091,0.7159090909090909,0.2840909090909091,0.0,0.0,0.0,0.0,0.5227272727272727,0.4772727272727273,0.4772727272727273,0,Hypermodern Strategists,-2.832423032202298,-0.1582696758331855
modulo,280,2079.6642857142856,0.7178571428571429,98,Horwitz Defense,22,0.07857142857142857,0.18214285714285713,0.0,0.7254901960784313,0.0,0.27450980392156865,0.0,0.7254901960784313,0.0,0.27450980392156865,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0,Hypermodern Strategists,-1.1348280057738727,-0.5952601813770954
bohemond_1,280,1702.1535714285715,0.4714285714285714,64,Bird Opening,75,0.26785714285714285,0.44642857142857145,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.128,0.0,0.872,0,Hypermodern Strategists,-4.651439207736076,-1.903529411089076
nicky,279,2031.0501792114696,0.6827956989247311,97,Sodium Attack,39,0.13978494623655913,0.22580645161290322,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6190476190476191,0.15873015873015872,0.0,0.0,0,Hypermodern Strategists,-2.971662204117406,-1.2973659347007707
buzz,279,1813.2544802867383,0.5931899641577061,8,Bird Opening,136,0.4874551971326165,0.9390681003584229,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10687022900763359,0.0,0.0,1.0,0,Hypermodern Strategists,-6.408710067385039,-3.1383783408945627
claudealain,279,1643.52688172043,0.3154121863799283,18,Bird Opening,58,0.2078853046594982,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7419354838709677,0,Hypermodern Strategists,-4.669203393804819,-2.3305990887404597
Ben034,278,1832.111510791367,0.5899280575539568,104,English Opening: Agincourt Defense,16,0.05755395683453238,0.1474820143884892,0.0,0.7317073170731707,0.0,0.0,0.2682926829268293,0.7317073170731707,0.2682926829268293,0.0,0.0,0.0,0.0,0.6585365853658537,0.7317073170731707,0.7317073170731707,0,Hypermodern Strategists,-2.867277010794951,1.1081285505405152
Huevon,277,2038.9819494584838,0.6498194945848376,59,Bird Opening,71,0.2563176895306859,0.4007220216606498,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,0.0,0.8378378378378378,0,Hypermodern Strategists,-4.638082870710063,-1.547264780031999
dhooshmand,277,1615.3429602888086,0.47653429602888087,57,Saragossa Opening,144,0.51985559566787,0.6425992779783394,0.0,0.898876404494382,0.0,0.10112359550561797,0.0,0.898876404494382,0.0,0.10112359550561797,0.0,0.0,0.0,0.19101123595505617,0.0,0.0,0,Hypermodern Strategists,-4.135510637800138,-3.0512141979959035
GARKETOVSKY,277,1317.0794223826715,0.4151624548736462,85,Caro-Kann Defense,48,0.17328519855595667,0.3249097472924188,0.0,0.4666666666666667,0.0,0.0,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.0,0.0,0.0,0.0,0.5333333333333333,0.7777777777777778,0.24444444444444444,0,Hypermodern Strategists,-2.108754599345802,0.9779855378193305
Grandtoo,276,1313.4927536231885,0.4420289855072464,67,Van't Kruijs Opening,68,0.2463768115942029,0.34057971014492755,0.0,0.851063829787234,0.0,0.0,0.14893617021276595,0.851063829787234,0.14893617021276595,0.0,0.0,0.0,0.0,0.2765957446808511,0.0,0.0,0,Hypermodern Strategists,-2.8245109698499267,-1.5728582752838347
yg_1,275,1752.9272727272728,0.5509090909090909,19,Owen Defense,66,0.24,0.6181818181818182,0.3176470588235294,0.29411764705882354,0.0,0.0,0.38823529411764707,0.29411764705882354,0.38823529411764707,0.0,0.3176470588235294,0.0,0.0,0.6823529411764706,0.29411764705882354,0.6823529411764706,0,Hypermodern Strategists,-3.017716411174792,0.14478100717742465
SINA_001,275,1657.9745454545455,0.36727272727272725,76,Bird Opening,46,0.16727272727272727,0.4072727272727273,0.0,0.8035714285714286,0.0,0.19642857142857142,0.0,0.8035714285714286,0.0,0.19642857142857142,0.0,0.0,0.0,0.0,0.0,0.8035714285714286,0,Hypermodern Strategists,-3.2200044717785694,-1.9402398837930646
458,275,1474.1272727272728,0.5181818181818182,40,Owen Defense,69,0.2509090909090909,0.5527272727272727,0.0,0.5460526315789473,0.0,0.0,0.45394736842105265,0.5460526315789473,0.45394736842105265,0.0,0.0,0.0,0.0,0.7039473684210527,0.25,0.7039473684210527,0,Hypermodern Strategists,-3.147243228775135,0.37010069957147324
popivodab,274,1631.7810218978102,0.3704379562043796,110,Modern Defense,35,0.12773722627737227,0.291970802919708,0.0,0.5875,0.0,0.15,0.2625,0.5875,0.2625,0.15,0.0,0.0,0.0,0.5875,0.0,0.4375,0,Hypermodern Strategists,-1.6719055751004328,0.05635612174915364
miooim,274,1376.35401459854,0.2718978102189781,35,Van't Kruijs Opening,102,0.3722627737226277,0.5948905109489051,0.0,0.803680981595092,0.0,0.19631901840490798,0.0,0.803680981595092,0.0,0.19631901840490798,0.0,0.0,0.0,0.37423312883435583,0.0,0.0,0,Hypermodern Strategists,-3.015390411966373,-2.7939411599683632
jaguar20144,273,1644.3406593406594,0.47802197802197804,16,English Opening: King's English Variation,112,0.41025641025641024,0.6446886446886447,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19318181818181818,1.0,1.0,0,Hypermodern Strategists,-6.184059782065439,-2.0961908028780725
78633,273,1203.6373626373627,0.10805860805860806,121,Zukertort Opening: Queen's Gambit Invitation,11,0.040293040293040296,0.12087912087912088,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,Hypermodern Strategists,-2.4819317828740193,-1.6242033800438034
pauloleal,272,1828.3970588235295,0.5919117647058824,138,Horwitz Defense,13,0.04779411764705882,0.09558823529411764,0.23076923076923078,0.7692307692307693,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.23076923076923078,0.0,0.23076923076923078,0.7307692307692307,0.5,0.0,0,Hypermodern Strategists,-2.0500349002694898,-0.13252163788231106
smrdonja_fuj,272,1792.139705882353,0.5606617647058824,70,Mieses Opening,52,0.19117647058823528,0.4411764705882353,0.0,0.6833333333333333,0.0,0.0,0.31666666666666665,0.6833333333333333,0.31666666666666665,0.0,0.0,0.0,0.0,0.31666666666666665,0.0,0.31666666666666665,0,Hypermodern Strategists,-2.8817930504598017,-0.33173902554720947
BSab,272,1761.6323529411766,0.6231617647058824,58,French Defense: Normal Variation,30,0.11029411764705882,0.25735294117647056,0.2,0.37142857142857144,0.0,0.42857142857142855,0.0,0.37142857142857144,0.0,0.42857142857142855,0.2,0.0,0.2,0.8,0.37142857142857144,0.37142857142857144,0,Hypermodern Strategists,-0.658605488290931,-0.7919479912323305
hashiva,271,2078.988929889299,0.43911439114391143,82,English Opening,24,0.08856088560885608,0.23616236162361623,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,Hypermodern Strategists,-4.785524400211289,-0.6477473772102191
ras-shao,271,1412.210332103321,0.37453874538745385,68,Saragossa Opening,73,0.2693726937269373,0.44280442804428044,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Hypermodern Strategists,-3.6620925703684066,-2.6272593787786556
graydragon,270,1856.1629629629629,0.5666666666666667,96,Franco-Benoni Defense,17,0.06296296296296296,0.15925925925925927,0.0,0.6976744186046512,0.0,0.3023255813953488,0.0,0.6976744186046512,0.0,0.3023255813953488,0.0,0.0,0.0,0.6976744186046512,0.3023255813953488,0.6976744186046512,0,Hypermodern Strategists,-1.7521383575667024,-0.3367190684559869
AlamsyahWK,270,1611.1407407407407,0.55,18,Van't Kruijs Opening,105,0.3888888888888889,0.7185185185185186,0.0,0.5412371134020618,0.0,0.4587628865979381,0.0,0.5412371134020618,0.0,0.4587628865979381,0.0,0.0,0.0,0.4587628865979381,0.0,0.0,0,Hypermodern Strategists,-1.9608970210565324,-2.8818767220989443
Alexandersasa,270,1379.1407407407407,0.6314814814814815,19,Owen Defense,116,0.42962962962962964,0.8222222222222222,0.0,0.4774774774774775,0.0,0.0,0.5225225225225225,0.4774774774774775,0.5225225225225225,0.0,0.0,0.0,0.0,0.7522522522522522,0.22972972972972974,0.7522522522522522,0,Hypermodern Strategists,-3.8986558816936356,-0.0968339658177736
HiperCubo,269,2032.4609665427508,0.5520446096654275,150,Modern Defense,13,0.048327137546468404,0.137546468401487,0.0,0.8108108108108109,0.0,0.0,0.1891891891891892,0.8108108108108109,0.1891891891891892,0.0,0.0,0.0,0.2972972972972973,0.35135135135135137,0.0,0.6486486486486487,0,Hypermodern Strategists,-2.5860255568236874,0.43040360510069947
tonpoulo,269,1522.8773234200744,0.38104089219330856,63,English Defense #2,32,0.11895910780669144,0.34944237918215615,0.0,0.3404255319148936,0.0,0.32978723404255317,0.32978723404255317,0.3404255319148936,0.32978723404255317,0.32978723404255317,0.0,0.0,0.32978723404255317,0.6702127659574468,0.3404255319148936,0.3404255319148936,0,Hypermodern Strategists,-0.6589584285704033,0.17363698296720026
ro74cky,269,1478.8661710037175,0.4479553903345725,73,Polish Opening,33,0.12267657992565056,0.31970260223048325,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29069767441860467,0.29069767441860467,0,Hypermodern Strategists,-3.57981395343974,-1.8899520667688539
Luftbalong,267,2058.4719101123596,0.6741573033707865,81,Bird Opening,70,0.26217228464419473,0.41198501872659177,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14545454545454545,0.0,0.8545454545454545,0,Hypermodern Strategists,-4.666704485513213,-1.5012910402957838
stubborn_d0nkey,267,1879.4119850187267,0.6760299625468165,103,English Opening,15,0.056179775280898875,0.1348314606741573,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3055555555555556,0.6944444444444444,1.0,0,Hypermodern Strategists,-4.061705108391488,-0.2977817875912974
paradigma,267,1786.749063670412,0.6161048689138576,96,Old Benoni Defense,35,0.13108614232209737,0.27340823970037453,0.1506849315068493,0.4794520547945205,0.0,0.0,0.3698630136986301,0.4794520547945205,0.3698630136986301,0.0,0.1506849315068493,0.0,0.0,1.0,0.5205479452054794,0.4794520547945205,0,Hypermodern Strategists,-2.1450742963144047,1.3895260258783915
Agincourt,267,1736.4681647940074,0.6947565543071161,33,Caro-Kann Defense,109,0.40823970037453183,0.6779026217228464,0.0,0.39779005524861877,0.0,0.0,0.6022099447513812,0.39779005524861877,0.6022099447513812,0.0,0.0,0.0,0.0,0.6022099447513812,0.6022099447513812,0.0,0,Hypermodern Strategists,-3.0017507091311018,0.44761756644693407
catzilla,265,1884.6943396226416,0.6962264150943396,147,Horwitz Defense,12,0.045283018867924525,0.10943396226415095,0.27586206896551724,0.7241379310344828,0.0,0.0,0.0,0.7241379310344828,0.0,0.0,0.27586206896551724,0.0,0.0,0.41379310344827586,0.0,0.3103448275862069,0,Hypermodern Strategists,-2.1834125017511976,-0.5452530810833249
zuzi,265,1573.7509433962264,0.46226415094339623,21,Mieses Opening,68,0.25660377358490566,0.5735849056603773,0.0,0.4473684210526316,0.0,0.5526315789473685,0.0,0.4473684210526316,0.0,0.5526315789473685,0.0,0.0,0.0,0.5526315789473685,0.0,0.0,0,Hypermodern Strategists,-0.7973037002311124,-2.3985360010824404
topce,264,2157.8333333333335,0.4337121212121212,103,Hungarian Opening,30,0.11363636363636363,0.22348484848484848,0.0,0.711864406779661,0.0,0.0,0.288135593220339,0.711864406779661,0.288135593220339,0.0,0.0,0.0,0.0,0.4915254237288136,0.0,0.2033898305084746,0,Hypermodern Strategists,-2.272024706211104,0.5315654433794326
malinovsky239,264,1859.8939393939395,0.4337121212121212,68,Owen Defense,38,0.14393939393939395,0.38636363636363635,0.0,0.6274509803921569,0.0,0.0,0.37254901960784315,0.6274509803921569,0.37254901960784315,0.0,0.0,0.0,0.6274509803921569,0.37254901960784315,0.0,1.0,0,Hypermodern Strategists,-3.1227381476229517,0.49343780943751786
NilsNoord,264,1791.6022727272727,0.5757575757575758,124,Owen Defense,14,0.05303030303030303,0.10984848484848485,0.0,0.5172413793103449,0.0,0.0,0.4827586206896552,0.5172413793103449,0.4827586206896552,0.0,0.0,0.0,0.2413793103448276,0.4827586206896552,0.0,0.7586206896551724,0,Hypermodern Strategists,-1.7130858340609014,1.6190149605660733
Nevskij,263,1974.2395437262358,0.720532319391635,119,Zukertort Opening: Sicilian Invitation,16,0.060836501901140684,0.14068441064638784,0.0,0.7027027027027027,0.0,0.0,0.2972972972972973,0.7027027027027027,0.2972972972972973,0.0,0.0,0.0,0.0,0.2972972972972973,0.0,0.0,0,Hypermodern Strategists,-1.7350976669307445,0.36481277164614173
Dougy147,263,1852.954372623574,0.4543726235741445,95,Hungarian Opening,32,0.12167300380228137,0.25475285171102663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34328358208955223,0.0,0.0,0.34328358208955223,0,Hypermodern Strategists,-3.387911050199841,-1.5149383422282694
byebyeperuvian,263,1400.2395437262358,0.47338403041825095,99,Mieses Opening,47,0.17870722433460076,0.28517110266159695,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0,Hypermodern Strategists,-2.9646625208685475,-1.8418632033827842
jaquejoe,261,1522.5095785440612,0.5325670498084292,93,Bird Opening: Dutch Variation,45,0.1724137931034483,0.3524904214559387,0.0,0.9021739130434783,0.0,0.0,0.09782608695652174,0.9021739130434783,0.09782608695652174,0.0,0.0,0.0,0.09782608695652174,0.09782608695652174,0.0,0.9021739130434783,0,Hypermodern Strategists,-3.8595714697278147,-1.2593600237114622
SatrancTR,260,1403.6,0.6,117,French Defense: Knight Variation,19,0.07307692307692308,0.18846153846153846,0.0,0.6122448979591837,0.0,0.3877551020408163,0.0,0.6122448979591837,0.0,0.3877551020408163,0.0,0.0,0.0,0.3877551020408163,0.0,0.0,0,Hypermodern Strategists,-0.36077080802246053,-1.5040085202528666
Hossein1992,259,1907.092664092664,0.49613899613899615,100,Owen Defense,41,0.1583011583011583,0.33204633204633205,0.0,0.5232558139534884,0.0,0.0,0.47674418604651164,0.5232558139534884,0.47674418604651164,0.0,0.0,0.0,0.0,0.47674418604651164,0.0,0.47674418604651164,0,Hypermodern Strategists,-2.2302416436812025,0.9869232938168047
toronga123,259,1573.1081081081081,0.4362934362934363,89,Polish Opening,73,0.28185328185328185,0.42084942084942084,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2018348623853211,0.0,0.0,0.0,0,Hypermodern Strategists,-3.650777000252619,-2.4178081490212295
superpanda,259,1447.8957528957528,0.5656370656370656,71,Van't Kruijs Opening,58,0.22393822393822393,0.444015444015444,0.0,0.5043478260869565,0.0,0.4956521739130435,0.0,0.5043478260869565,0.0,0.4956521739130435,0.0,0.0,0.0,0.4956521739130435,0.0,0.0,0,Hypermodern Strategists,-0.6740670220068962,-2.151238725494534
JAVITO22,259,1238.7220077220077,0.444015444015444,71,Alekhine Defense: Mokele Mbembe,33,0.1274131274131274,0.28957528957528955,0.0,0.56,0.0,0.0,0.44,0.56,0.44,0.0,0.0,0.0,0.0,0.64,0.56,0.56,0,Hypermodern Strategists,-2.3316786265946474,0.7838240730736312
rikawa21,258,2037.3062015503876,0.8604651162790697,171,Hungarian Opening,10,0.03875968992248062,0.10077519379844961,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.23076923076923078,0,Hypermodern Strategists,-2.6005696857634217,-0.37625560311655787
bagher994,258,1718.2713178294573,0.6841085271317829,49,Bird Opening,50,0.1937984496124031,0.44573643410852715,0.0,0.8434782608695652,0.0,0.0,0.1565217391304348,0.8434782608695652,0.1565217391304348,0.0,0.0,0.0,0.0,0.1565217391304348,0.0,0.8434782608695652,0,Hypermodern Strategists,-3.9968580424106595,-1.117950227698303
poputchik,258,1594.7829457364342,0.3682170542635659,50,Polish Opening,97,0.375968992248062,0.6627906976744186,0.0,0.7192982456140351,0.0,0.005847953216374269,0.27485380116959063,0.7192982456140351,0.27485380116959063,0.005847953216374269,0.0,0.0,0.0,0.4327485380116959,0.0,0.0,0,Hypermodern Strategists,-3.4046793751394056,-1.3507453430965224
Hamintori,258,1416.2015503875969,0.4844961240310077,108,English Opening: King's English Variation,24,0.09302325581395349,0.18604651162790697,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0,Hypermodern Strategists,-4.152886255794335,-0.42382638591891114
nekra,258,1252.7790697674418,0.3313953488372093,140,Horwitz Defense,11,0.04263565891472868,0.10465116279069768,0.0,0.7037037037037037,0.0,0.0,0.2962962962962963,0.7037037037037037,0.2962962962962963,0.0,0.0,0.0,0.0,0.7037037037037037,0.5925925925925926,0.2962962962962963,0,Hypermodern Strategists,-1.796752780260824,0.7903743958677844
alireza1359,257,1879.568093385214,0.7295719844357976,156,Bird Opening,9,0.03501945525291829,0.08949416342412451,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0,Hypermodern Strategists,-2.8824554221181526,-0.9257586134803598
